meanFix,minFix,maxFix,varFix,stdFix,meanDis,minDis,maxDis,varDis,stdDisp,freqDisPerSec,number_of_blinks,blinkMean,blinkMin,blinkMax,blinkRate,xDir,yDir,fixDensPerBB,label,duration,participant_id
207.95238095238096,101,1364,79804.04761904762,282.49610195372185,0.03488003563120139,0.030129521326649186,0.04319737788680198,1.2800848717784877e-05,0.0035778273739498494,2.1,0,0,0,0,0,0.5,0.55,10.748492403810511,,10,002
227.93103448275863,101,683,30039.78078817734,173.3198799566205,0.0322676526532039,0.02376678225005365,0.03908955450066055,1.5796758718829875e-05,0.003974513645570974,2.9,0,0,0,0,0,0.5714285714285714,0.5357142857142857,63.378357079525856,,10,002
255.17241379310346,102,1260,63295.57635467979,251.5861211487625,0.03125859550033518,0.024136952794400396,0.04065430350670215,1.1234473088626165e-05,0.0033517865517699906,2.9,0,0,0,0,0,0.35714285714285715,0.5,13.463270562428473,,10,002
1969.8,103,4600,4493200.699999999,2119.717127354497,0.030994086796027935,0.024712569984934575,0.03698216683032794,2.2500283313761636e-05,0.004743446354051202,0.5,0,0,0,0,0,1.0,0.25,521.9913232498474,,10,002
265.16129032258067,101,958,76112.4064516129,275.8847702422388,0.03323810807745691,0.027976181220515924,0.047236715828683745,2.9172596957830107e-05,0.005401166259043514,3.1,0,0,0,0,0,0.5,0.6,584.7104267494267,,10,002
792.6666666666666,102,6034,2858498.424242424,1690.7094440625876,0.030623924536146808,0.02224408100976039,0.03877656800619854,2.0468990871891703e-05,0.004524266887783224,1.2,0,0,0,0,0,0.5454545454545454,0.45454545454545453,630.5717342319341,,10,002
566.9375,102,3273,679598.0625,824.37737869255,0.03211688364927038,0.02813993964885019,0.0442352297820391,2.5597175479810976e-05,0.00505936512616069,1.6,0,0,0,0,0,0.4,0.3333333333333333,544.5821242551324,,10,002
9990.0,9990,9990,nan,nan,0.017880760518056392,0.017880760518056392,0.017880760518056392,nan,nan,0.1,0,0,0,0,0,-1,-1,1154.0266947401562,,10,002
721.4615384615385,102,4262,1348960.9358974358,1161.447775794261,0.030503131119995898,0.017955327382662124,0.034973941319564515,2.1008746060899938e-05,0.004583529869096517,1.3,0,0,0,0,0,0.6666666666666666,0.5,81.34180898193944,,10,002
398.36842105263156,101,3069,475677.91228070174,689.6940715133788,0.0335301006071506,0.028221061662679913,0.053352315760153465,3.6982225174242675e-05,0.006081301273102877,1.9,0,0,0,0,0,0.5555555555555556,0.4444444444444444,31.09366624094655,,10,002
184.9047619047619,101,1160,51669.29047619047,227.3087998212794,0.031874321741843736,0.012939847543146121,0.042296732695805084,3.558520422727998e-05,0.005965333538644757,2.1,0,0,0,0,0,0.2,0.4,7.1753174550827215,,10,002
1758.8,102,5996,6351405.699999999,2520.1995357510878,0.034449546170153944,0.019889134920425506,0.048468236798056896,0.00014419432912047794,0.012008094316771415,0.5,0,0,0,0,0,0.25,0.25,11.714609934993165,,10,002
504.07142857142856,101,4636,1435375.7637362638,1198.0716855581989,0.03610041143346266,0.02429485672166451,0.060132890795493624,9.884958896830622e-05,0.009942313059258707,1.4,0,0,0,0,0,0.6153846153846154,0.46153846153846156,9.375127126671876,,10,002
323.08,101,2453,242840.66000000003,492.7886565252898,0.032824581661382204,0.012050921809625635,0.0541895223795371,5.7629574822054315e-05,0.0075914145468452925,2.5,0,0,0,0,0,0.5416666666666666,0.5416666666666666,49.91450479037308,,10,002
906.7,102,7157,4852666.233333334,2202.876808478707,0.033585253330626834,0.001733605663401157,0.04868494200117581,0.00017804474529315516,0.013343340859513227,1.0,0,0,0,0,0,0.2222222222222222,0.1111111111111111,74.58198030919561,,10,002
4975.0,953,8997,32352968.0,5687.966947864588,0.016991613667841767,0.005950752625203994,0.02803247471047954,0.00024380122512567296,0.015614135426775092,0.2,0,0,0,0,0,0.0,1.0,1889.6677607573074,,10,002
686.7692307692307,101,5519,2178387.3589743595,1475.9360958301547,0.03319470295524678,0.024006586302846605,0.04429543917106932,2.9699799879301078e-05,0.005449752276874709,1.3,0,0,0,0,0,0.75,0.3333333333333333,76.78870329944971,,10,002
471.1666666666667,102,2521,447526.14705882355,668.9739509568542,0.034546912462384276,0.02617573373374041,0.06663411009004927,8.73198610254009e-05,0.009344509672818628,1.8,0,0,0,0,0,0.4117647058823529,0.47058823529411764,30.532102999258893,,10,002
439.44444444444446,101,2966,898808.2777777779,948.0549972326384,0.038169691385040255,0.02801436012395255,0.05365655533756135,9.305595990375201e-05,0.009646551710520812,0.9,0,0,0,0,0,0.625,0.375,4.230707181369215,,10,002
335.25,102,1329,153582.93181818182,391.89658306520334,0.045918522914187083,0.02933637262688507,0.14506839049194914,0.0010061830235801217,0.03172038813728675,1.2,0,0,0,0,0,0.2727272727272727,0.36363636363636365,5.022057304321017,,10,002
272.6923076923077,102,1430,75532.14153846152,274.8311145748631,0.03127035210861725,0.010480448972429566,0.04698616679008572,4.540082828751797e-05,0.006738013675224915,2.6,0,0,0,0,0,0.44,0.4,46.14170369038835,,10,002
453.8421052631579,102,1331,214612.3625730994,463.26273600744037,0.0313147712881673,0.02263422917905327,0.04824093627766094,2.7323638217463425e-05,0.005227201757868489,1.9,0,0,0,0,0,0.3888888888888889,0.3888888888888889,87.20716905467198,,10,002
507.5,102,1946,304536.5333333333,551.8482883305278,0.031090616798993272,0.021586060183048414,0.042642971427335336,2.04765743038298e-05,0.0045251048942350275,1.6,0,0,0,0,0,0.4666666666666667,0.6666666666666666,31.632769700261804,,10,002
630.6428571428571,101,4566,1448374.2472527476,1203.4842114679975,0.03239371294266762,0.02794822638442656,0.04183930847454538,2.165886681233463e-05,0.0046539087670832814,1.4,0,0,0,0,0,0.46153846153846156,0.38461538461538464,180.2814599861327,,10,002
238.625,102,545,26170.553571428572,161.77315466859318,0.02690499336609454,0.013357474235345116,0.03063534162376356,3.080120027308275e-05,0.005549882906249712,0.8,0,0,0,0,0,0.7142857142857143,0.14285714285714285,40.2690365174257,,10,002
256.8235294117647,101,1499,121890.51336898399,349.12821909577,0.029155328409280767,0.011900349082912869,0.03370572908381106,1.1818948613698495e-05,0.003437869778467255,3.4,0,0,0,0,0,0.3939393939393939,0.6060606060606061,96.99613172216749,,10,002
413.57142857142856,101,2078,298129.4571428572,546.0123232518266,0.03250663179831311,0.014177226309293368,0.059433387655104856,7.749319954815637e-05,0.008803022182645934,2.1,0,0,0,0,0,0.3,0.45,50.14294530719263,,10,002
400.625,101,1497,192979.31666666668,439.29411180513983,0.03263145681021767,0.0205746184117129,0.04423409564235154,3.715753411192557e-05,0.006095698000387287,1.6,0,0,0,0,0,0.6666666666666666,0.4666666666666667,17.708532347375986,,10,002
458.3888888888889,102,3955,814395.8986928106,902.4388614708537,0.03241740325324072,0.028007578393842967,0.03988865342490315,1.1691562501678986e-05,0.003419292690261977,1.8,0,0,0,0,0,0.4117647058823529,0.7058823529411765,37.0377906404967,,10,002
197.45833333333334,102,922,38329.38949275362,195.77893015529943,0.03279880429484164,0.019992969286573143,0.0516372094736959,3.4854608350655335e-05,0.00590377915835741,2.4,0,0,0,0,0,0.391304347826087,0.391304347826087,17.41216815152006,,10,002
389.0,102,3270,447689.8095238095,669.0962632714441,0.031812947984531964,0.018820557575818856,0.04392217152244945,3.0172445905022733e-05,0.005492945103041057,2.2,0,0,0,0,0,0.23809523809523808,0.42857142857142855,303.8978540435942,,10,002
1114.1666666666667,102,3413,2344990.9666666663,1531.3363336206278,0.029238201498768285,0.01800899308110853,0.036392937980227594,3.652221671792455e-05,0.006043361375751457,0.6,0,0,0,0,0,0.6,0.6,2.390557907179556,,10,002
224.88,101,1226,52306.10999999999,228.70529071274234,0.031452844124876325,0.01737794249363519,0.04018105700636148,2.049625547456575e-05,0.004527279036525775,2.5,0,0,0,0,0,0.3333333333333333,0.3333333333333333,33.783942973255115,,10,002
445.0,102,3885,929430.1428571428,964.0695736600875,0.032290244829041984,0.028176841590074744,0.042439613181630094,1.9185673502820687e-05,0.004380145374621793,1.5,0,0,0,0,0,0.7857142857142857,0.21428571428571427,14.713806263332216,,10,002
249.72,101,820,38627.54333333333,196.53891048169908,0.033427506717068706,0.02829374076387095,0.04682091405433763,2.9277394739699882e-05,0.005410858965053504,2.5,0,0,0,0,0,0.375,0.5416666666666666,20.930076314453498,,10,002
335.2916666666667,101,2731,290405.0851449276,538.8924615773797,0.03333560442680999,0.028468414184691895,0.04227591818392325,1.4954749015041736e-05,0.0038671370566663054,2.4,0,0,0,0,0,0.2608695652173913,0.5217391304347826,49.235155540297896,,10,002
932.625,101,3171,1256537.125,1120.953667641977,0.0302348572014792,0.02805729407907704,0.035047012642030105,7.626044520010111e-06,0.002761529380616855,0.8,0,0,0,0,0,0.8571428571428571,0.42857142857142855,12.949340706038953,,10,002
272.77777777777777,101,647,29912.694444444445,172.9528676965041,0.029692409483225254,0.027969390214964137,0.033452438522301,3.798119630821163e-06,0.0019488765047640045,0.9,0,0,0,0,0,0.625,0.5,279.0862403319341,,10,002
179.3684210526316,101,512,12832.401137980089,113.28018863852624,0.030291803089251716,0.027995417198662276,0.043235103348441946,1.1433642390623774e-05,0.003381366941138417,3.8,0,0,0,0,0,0.5945945945945946,0.3783783783783784,147.7885218213356,,10,002
465.2352941176471,102,2455,521627.44117647054,722.2378009883383,0.02948420094670152,0.02522800947392335,0.03557405531897838,4.6383801660673906e-06,0.002153689895520567,1.7,0,0,0,0,0,0.25,0.5,23.132835940681428,,10,002
412.55,101,3237,495147.94473684207,703.6674958649447,0.030020026236643692,0.027946510374015823,0.036629807106348146,3.981078075970918e-06,0.0019952639113588254,2.0,0,0,0,0,0,0.6842105263157895,0.21052631578947367,29.563967990215826,,10,002
170.44444444444446,101,478,10739.641025641024,103.63223931596298,0.03273785668182,0.028026294031604712,0.07456018119551315,8.907165960717577e-05,0.009437778319455048,2.7,0,0,0,0,0,0.2692307692307692,0.3076923076923077,16.697807382899338,,10,002
386.3809523809524,102,1701,215555.34761904768,464.2793853048482,0.0297460071004396,0.0273584029677347,0.035115193120700446,4.485683939480312e-06,0.0021179433277310118,2.1,0,0,0,0,0,0.25,0.25,32.86264568448463,,10,002
251.27272727272728,101,817,41737.54112554113,204.29767772919283,0.0314279472879154,0.006852078513712643,0.05247965046698661,6.521148180015259e-05,0.00807536264202126,2.2,0,0,0,0,0,0.42857142857142855,0.42857142857142855,16.36679830043801,,10,002
764.4166666666666,102,2114,433302.99242424243,658.2575426261687,0.030956146054004426,0.020524827432152316,0.043006126340082905,3.469070881035032e-05,0.0058898819012226655,1.2,0,0,0,0,0,0.7272727272727273,0.6363636363636364,748.8889806972179,,10,002
733.0,102,4906,1751798.5454545454,1323.5552672459678,0.030437423706441785,0.025316509478290533,0.04257899363273717,1.7649330792773825e-05,0.00420111066181002,1.2,0,0,0,0,0,0.36363636363636365,0.36363636363636365,30.612095645851067,,10,002
313.11764705882354,101,1535,152929.11029411768,391.0615172758855,0.03591379703355295,0.02800694752147129,0.05746782673297432,8.067826863839654e-05,0.00898210825131809,1.7,0,0,0,0,0,0.5625,0.75,12.953600336711192,,10,002
331.55555555555554,102,1874,218163.4379084967,467.0796911753889,0.034134751535763605,0.02794725782122939,0.0423955415734487,1.9192750841010157e-05,0.004380953188634884,1.8,0,0,0,0,0,0.35294117647058826,0.4117647058823529,10.279141977946853,,10,002
321.42857142857144,102,819,66689.51322751322,258.2431281322181,0.03169406998155361,0.010313155374185066,0.04461725212453103,3.814605509369055e-05,0.006176249273927547,2.8,0,0,0,0,0,0.48148148148148145,0.4444444444444444,514.7892020390949,,10,002
307.0,307,307,nan,nan,0.01772416760917408,0.01772416760917408,0.01772416760917408,nan,nan,0.1,0,0,0,0,0,-1,-1,9879.892873143524,,10,002
355.76190476190476,101,1297,116070.39047619049,340.691048423921,0.029251932940993194,0.0239285850678666,0.038391632828501825,7.183150375721898e-06,0.0026801399918142147,2.1,0,0,0,0,0,0.55,0.55,35.60169017789699,,10,002
486.0,101,1910,287013.06666666665,535.7360046391008,0.0288414218576517,0.02016054285935338,0.0334964782773079,7.462494467894967e-06,0.0027317566633752294,1.6,0,0,0,0,0,0.6,0.4,34.60049873091259,,10,002
864.4545454545455,137,3545,1221586.272727273,1105.2539403807946,0.028109004307839813,0.021419418020228488,0.030952222155361114,5.622160276570144e-06,0.0023711095032853597,1.1,0,0,0,0,0,0.3,0.4,329.248814064418,,10,002
2480.25,988,4328,2064413.5833333333,1436.80673137807,0.02782709953626019,0.026516451711532045,0.02863457036923612,8.359072025756149e-07,0.0009142796085310089,0.4,0,0,0,0,0,0.6666666666666666,0.3333333333333333,3494.6329401703188,,10,002
573.3636363636364,102,2248,418990.0545454545,647.2944110259677,0.029155405862687986,0.027938570574071758,0.032154482976117886,2.167187810710803e-06,0.0014721371575742537,1.1,0,0,0,0,0,0.7,0.6,7.604294451393513,,10,002
318.92,102,2830,317338.32666666666,563.327903326887,0.0315832471492834,0.02697890291267925,0.04664818713990714,2.9863280157072547e-05,0.005464730565825963,2.5,0,0,0,0,0,0.25,0.375,59.35130497976202,,10,002
353.7916666666667,102,1193,122682.95471014491,350.26126635719356,0.029711809303568888,0.023860681592994835,0.03664329543420853,6.551397941132005e-06,0.002559569874242937,2.4,0,0,0,0,0,0.43478260869565216,0.43478260869565216,73.0282540119875,,10,002
2488.25,512,6713,8106496.916666667,2847.191057282013,0.025918619441097076,0.016614751269428754,0.029901515690100692,3.8867851135182935e-05,0.006234408643583041,0.4,0,0,0,0,0,0.6666666666666666,0.6666666666666666,2040.271310895606,,10,002
880.6363636363636,102,3241,837638.2545454546,915.2257942963881,0.028814939132014362,0.027977756897503665,0.03143459041617019,1.0665534716219284e-06,0.001032740757219317,1.1,0,0,0,0,0,0.4,0.4,638.2754201219001,,10,002
392.8695652173913,101,1399,147518.39130434787,384.0812300859648,0.029603830878415494,0.004768077458998263,0.040485920338971304,4.5268591051738484e-05,0.006728193743623803,2.3,0,0,0,0,0,0.5454545454545454,0.2727272727272727,99.82411205428382,,10,002
1064.111111111111,102,2896,827546.361111111,909.695751947381,0.026997783179595995,0.013274630501981083,0.031775279245384806,2.794345812021587e-05,0.0052861572167516805,0.9,0,0,0,0,0,0.375,0.375,87.23301637154655,,10,002
667.5,102,2797,909569.6538461539,953.7136120692385,0.029410703977010327,0.026202321729330735,0.03338177579726268,3.5188708906435337e-06,0.0018758653711403528,1.4,0,0,0,0,0,0.3076923076923077,0.6153846153846154,403.73714995943124,,10,002
268.07142857142856,102,717,39430.37912087912,198.57084156763582,0.02972311954923237,0.02796246096329683,0.033131628519773776,2.791118449807116e-06,0.001670664074494665,1.4,0,0,0,0,0,0.6153846153846154,0.8461538461538461,269.99956607808906,,10,002
194.57142857142858,101,714,19797.14285714286,140.70232001336316,0.030472974207576293,0.020416038672758978,0.040841212037452244,1.601615058387441e-05,0.004002018313785484,2.8,0,0,0,0,0,0.5555555555555556,0.5555555555555556,49.53338974270451,,10,002
1231.375,102,3445,1129257.4107142857,1062.6652392518943,0.026674245953011124,0.009259593939948754,0.03138073351880689,5.122688520074665e-05,0.0071572959419564765,0.8,0,0,0,0,0,0.42857142857142855,0.42857142857142855,1212.7652459938245,,10,002
738.6666666666666,101,4158,1399897.8787878791,1183.1728017444786,0.03030239626200255,0.027946616808176387,0.03737346183908078,8.835747550420545e-06,0.002972498536655745,1.2,0,0,0,0,0,0.36363636363636365,0.45454545454545453,80.55778573366587,,10,002
570.4666666666667,101,2216,532426.4095238094,729.6755508606612,0.029461502266061364,0.004200315430593052,0.04293428586948931,6.773924233082452e-05,0.008230385308770453,1.5,0,0,0,0,0,0.5714285714285714,0.7857142857142857,34.05523967775676,,10,002
463.65,101,1911,267485.1868421052,517.1897010209167,0.027912149633956874,0.015085441910111254,0.03128587743046517,9.901105546319027e-06,0.003146602222448689,2.0,0,0,0,0,0,0.3157894736842105,0.42105263157894735,242.5759021861735,,10,002
1095.111111111111,102,5149,3650932.611111111,1910.7413773483609,0.027650140509323757,0.012964254019038056,0.033911737719035676,3.357386610704795e-05,0.005794295997534813,0.9,0,0,0,0,0,0.5,0.625,1906.3254688795114,,10,002
9987.0,9987,9987,nan,nan,0.012437634796946805,0.012437634796946805,0.012437634796946805,nan,nan,0.1,0,0,0,0,0,-1,-1,13516.452441047886,,10,002
618.5714285714286,102,4705,1481034.2637362638,1216.9775115984123,0.028343822739302253,0.013337446225875647,0.032298405909490964,2.044855563259146e-05,0.00452200792044767,1.4,0,0,0,0,0,0.15384615384615385,0.3076923076923077,90.33561019665271,,10,002
2438.25,171,8695,17418352.916666668,4173.530030641527,0.023852850347328116,0.006950426160091777,0.03148378366816287,0.00012900483490589694,0.011358029534470182,0.4,0,0,0,0,0,0.3333333333333333,0.6666666666666666,58.87394517340927,,10,002
898.0909090909091,101,2319,706581.890909091,840.5842556871328,0.028800115714338114,0.01960776809152081,0.03249133333013608,1.1281454877834477e-05,0.0033587877095515393,1.1,0,0,0,0,0,0.7,0.7,6450.580449036329,,10,002
673.8461538461538,101,6410,3004586.474358974,1733.374303016799,0.031537650056549266,0.02377017727015053,0.0350768872307681,1.0245470501302882e-05,0.0032008546516989617,1.3,0,0,0,0,0,0.3333333333333333,0.25,27.688251836006362,,10,002
1392.7142857142858,101,3099,1416644.5714285711,1190.2287895310594,0.028600558955681577,0.02031341510069149,0.03483296471832701,1.955275079862071e-05,0.004421849251005818,0.7,0,0,0,0,0,0.6666666666666666,0.6666666666666666,1045.5124207310068,,10,002
2471.0,239,5280,6691256.666666667,2586.746347569987,0.02668795829937274,0.020640435535221994,0.02906513411315105,1.6360656358377777e-05,0.004044830819500091,0.4,0,0,0,0,0,1.0,1.0,1272.4590200383884,,10,002
767.25,102,2901,972377.1136363636,986.0918383377705,0.02926498306024374,0.013271683595441527,0.035197236538670754,2.998689165434868e-05,0.005476028821541089,1.2,0,0,0,0,0,0.8181818181818182,0.36363636363636365,345.20750555708787,,10,002
3272.6666666666665,137,6442,9939106.333333332,3152.634823973962,0.033437525361837216,0.028525107100429124,0.043050876223911676,6.932356764418566e-05,0.008326077566548708,0.3,0,0,0,0,0,0.0,0.5,2971.418371652964,,10,002
673.25,102,3852,1142231.6590909092,1068.7523843673562,0.030280810563926026,0.01322802865131307,0.041022458251182094,4.205226294333607e-05,0.006484771618440858,1.2,0,0,0,0,0,0.36363636363636365,0.45454545454545453,26.37504010166162,,10,002
967.5,102,5928,3135457.8333333335,1770.722404368718,0.03076050329557998,0.027109768443068918,0.03665123093553476,8.01043774081866e-06,0.002830271672617076,1.0,0,0,0,0,0,0.3333333333333333,0.5555555555555556,786.3695773484337,,10,002
535.4705882352941,101,2796,626742.6397058824,791.6707899789423,0.030697241277354997,0.028192414919568008,0.03723722356603898,4.8245858406341285e-06,0.0021964939882991095,1.7,0,0,0,0,0,0.6875,0.5,117.44673811404725,,10,002
473.7368421052632,102,2419,399778.9824561404,632.280778180185,0.030677287847384133,0.023607136889907364,0.047142360300604265,2.653886238368692e-05,0.005151588336007345,1.9,0,0,0,0,0,0.3333333333333333,0.3888888888888889,189.41514043998532,,10,002
795.4166666666666,102,3783,1190138.2651515154,1090.9345833511354,0.031009532188982867,0.024474814354386035,0.04399446160588181,2.8318447995646692e-05,0.005321508056523704,1.2,0,0,0,0,0,0.9090909090909091,0.5454545454545454,133.0651164548216,,10,002
225.94444444444446,101,1226,44756.85396825397,211.55815741363878,0.03356221353302603,0.027949312496390037,0.048395377008116844,3.675511691728439e-05,0.0060625998480259595,3.6,0,0,0,0,0,0.4857142857142857,0.5714285714285714,76.5114408194784,,10,002
3306.3333333333335,171,9136,25537380.333333332,5053.452318300167,0.021100031476853475,0.006303284319800713,0.028816329580927544,0.00016430887082625648,0.012818302181890411,0.3,0,0,0,0,0,0.5,0.5,784.9224003353634,,10,002
561.2666666666667,102,3717,877191.9238095238,936.5852464188852,0.031343507994459154,0.021373119522044005,0.04247088048484601,2.1101027458102683e-05,0.004593585468683769,1.5,0,0,0,0,0,0.42857142857142855,0.35714285714285715,19.7543628025571,,10,002
592.1875,102,3102,591387.7625,769.0174006483858,0.029611376492863065,0.0125726420636828,0.0360462499361987,2.7639865025436647e-05,0.005257362934536348,1.6,0,0,0,0,0,0.4666666666666667,0.8666666666666667,756.7998097672454,,10,002
2445.75,547,7769,12602128.916666666,3549.947734357038,0.028333789828110342,0.028026509433536906,0.0287560852063972,1.1011724993730724e-07,0.000331839192889127,0.4,0,0,0,0,0,0.0,0.3333333333333333,245.55204993159464,,10,002
